"","sp3out","sp9out","sp11out","sp17out","sp31out","sp45out","meanout3","lowout3","upout3","meanout3_g","lowout3_g","upout3_g","meanout9","lowout9","upout9","meanout9_g","lowout9_g","upout9_g","meanout11","lowout11","upout11","meanout11_g","lowout11_g","upout11_g","meanout17","lowout17","upout17","meanout17_g","lowout17_g","upout17_g","meanout31","lowout31","upout31","meanout31_g","lowout31_g","upout31_g","meanout45","lowout45","upout45","meanout45_g","lowout45_g","upout45_g"
"88",-0.209276241241234,-0.00872725809649033,0.209939552041636,0.162785250283632,-0.0526106053544328,0.102817784049778,-0.0203102847944451,-0.0411909931854875,0.00108710322199235,-0.0207911498297925,-0.0353063936296519,-0.0068028321947712,-0.000743543550077516,-0.0251389450208061,0.0229826794613738,-0.000569834231711739,-0.0229758536653426,0.0221671289176185,0.0187194105669186,-0.00973259085993754,0.0459327876719239,0.0198008332660213,0.00477194174171765,0.0347168781024777,0.0163835688544059,-0.0021122660652481,0.0357196959679571,0.015018364350265,-0.00489283553416806,0.0346021056732732,-0.00495344898108261,-0.0222387870621484,0.0124261677320514,-0.0054182912124065,-0.0231106465828475,0.0126826445619985,0.0092152015809995,-0.0128062854502417,0.0311174441874181,0.00958171641707708,-0.0077945459611772,0.0269397652533675
"89",-0.189469390013528,-0.00872725809649033,0.183345370579708,0.171678973650935,-0.0572934521858048,0.10545900799539,-0.0189061513238808,-0.040253803894344,0.00249298092626109,-0.0191392803249394,-0.0332851763359558,-0.00509214317438481,-0.000887964595009336,-0.0250849628663643,0.0222274768026445,-0.000982982903270256,-0.0227868271445023,0.0203826385637808,0.0181752036071775,-0.0107902149715308,0.046691354158988,0.0183462111771561,0.00357161757014828,0.0332237844947242,0.0169701534448784,-0.00167596683109988,0.0358162445077693,0.0155297783328219,-0.00441607789930663,0.0349718811553118,-0.00580178300025656,-0.0234572063657543,0.0116221762038651,-0.00557137238781317,-0.0243126323886317,0.0125744044814466,0.00962918539143341,-0.0137215398198284,0.0320052351206767,0.00987781925604886,-0.00716830377377113,0.0267063751643283
"90",-0.141123981766658,-0.00872725809649033,0.177983231823102,0.173409352861529,-0.0522566436520133,0.113893059284331,-0.0149814594610801,-0.0361409534183296,0.00604998632958321,-0.0147562338499231,-0.0291720726428037,-0.00080578402011033,-0.000820914265475564,-0.0248622721647051,0.023324493303126,-0.000963792874931287,-0.0227762840639935,0.0211182556809177,0.0171219414494851,-0.0116680304237386,0.0459275905470724,0.0175936031464773,0.00257407644899038,0.0323362803991841,0.0169695708175982,-0.00211597920007167,0.0359565641875382,0.0160255320980279,-0.00441853495019857,0.0354703141273587,-0.00510640303930148,-0.0223084803445966,0.0123820381104622,-0.00519349654676198,-0.0231611782749876,0.0135104459279189,0.0102441715834071,-0.0118744264102194,0.0331549250207346,0.0105025476963508,-0.00681478845063101,0.0279389749347706
"91",-0.141123981766658,-0.00872725809649033,0.186863013165919,0.173409352861529,-0.0522566436520133,0.113893059284331,-0.013989637604492,-0.0343317516523828,0.00703131614664013,-0.0140536707443702,-0.0282123943541115,0.000200613743286007,-0.000773498074308503,-0.0245912628591491,0.0228267954987535,-0.00105981593052452,-0.0232966164117577,0.0210775664082637,0.0172470841455916,-0.0116193482758606,0.0449492319450526,0.0180566685624311,0.00318786546543976,0.0324034418294291,0.0171335638795938,-0.00189229749069708,0.0365722296128812,0.0158430087274703,-0.00416623634254608,0.0357664838748313,-0.00484500762475272,-0.0217979974443373,0.0124897067950351,-0.00516486816083083,-0.0225875607194504,0.0131515341330463,0.0105737333813473,-0.0118038057117115,0.0342031686545847,0.0109524124978189,-0.00633827052896409,0.0281759384973662
"92",-0.141123981766658,-0.00287379461984205,0.203613073548503,0.173409352861529,-0.0522566436520133,0.113893059284331,-0.0139779221588885,-0.034872848202147,0.00683476294350994,-0.0140699837752511,-0.0280207460090605,0.000136039782367317,-0.000210113236648186,-0.0250633493717599,0.0249424764917865,-0.000612583145617645,-0.0229126322201393,0.0210510638136421,0.0186060073933428,-0.00817019738894733,0.0465566429722879,0.0195292456581839,0.00458002524242551,0.0348170059353057,0.0170269575827148,-0.00215946822465995,0.0363798010063552,0.0157275748729209,-0.00399863138731064,0.035418651833696,-0.00517064366423074,-0.0232985291191243,0.0121709389358869,-0.00492829394750505,-0.0232851393777128,0.0135777657399604,0.0101508508950137,-0.0127250605941418,0.0321394946979643,0.0108214639185353,-0.00562757971019558,0.0282543409840639
"93",-0.146447628149708,-0.00843963748719645,0.203613073548503,0.194740275360439,-0.0554512056576861,0.114260340110919,-0.0144243863030453,-0.0355454213872534,0.00640951656617833,-0.014403418388419,-0.0288730321297514,-0.000277648747564196,-0.00026513772236913,-0.0234792189916041,0.0240431022828066,-0.000622561163562694,-0.023454670495115,0.0219878143833228,0.0190784876751765,-0.00923451756192939,0.0478451538917686,0.0197464506454029,0.00478924798997735,0.0349071708077148,0.0187862748196101,-0.000279776535864223,0.037761481679197,0.0178500580561645,-0.00243193417295174,0.0371705719580218,-0.00534709045586161,-0.0218442611171769,0.0119570523466383,-0.00549917098330841,-0.0238101200836981,0.0127590946823628,0.010115890303886,-0.0130607482585332,0.0334855455250089,0.0106418905868127,-0.00638607171694696,0.0272213575961529
"94",-0.162088343940479,-0.0156674997302853,0.203613073548503,0.202319018935695,-0.0550024602999777,0.10143542546567,-0.0154425271924971,-0.0357983815952696,0.00514854490243622,-0.0157316627314094,-0.029888886511365,-0.00191380429895438,-0.00139772470533306,-0.0259376683028305,0.0224302645432666,-0.00113969823969209,-0.0234469201034204,0.0207331508415045,0.0187927981824786,-0.0100363195138118,0.0468031200877885,0.0199107589997663,0.00506321569594633,0.0350094940062638,0.0197560650734295,0.000614939052786576,0.0380837814391506,0.0186380378029902,-0.00164941817084089,0.0385505249780692,-0.0053929616672344,-0.0233072893009856,0.011901449755732,-0.0052066815522158,-0.0225514201584172,0.0123468791385081,0.00967073482643426,-0.0131229183170421,0.0319897585330934,0.00985381951510672,-0.00740678122772741,0.027099251347582
"95",-0.11684891794248,-0.0135446569141395,0.203613073548503,0.209496094322845,-0.047692691098522,0.103763087392212,-0.0120211539515931,-0.0330303863342203,0.00935762935546918,-0.0124178842020018,-0.0261492324897445,0.00206975045939057,-0.00124753628786737,-0.0245648292881464,0.0228198348383164,-0.00109511959414405,-0.0236250250473167,0.0211594446383111,0.0191676097535128,-0.00861975492039112,0.0469757310735809,0.0201316591137534,0.00570782010533084,0.0351874596369988,0.0206633444498217,0.00105997277156514,0.0403030359347483,0.019436437670134,-0.000590642650415443,0.0389795050873248,-0.00492809506879789,-0.0221008305847301,0.0126697962312714,-0.0046121921457793,-0.0226927933882863,0.0135342779654302,0.00927760782339824,-0.0140890495444609,0.0306937134087903,0.00975243237924682,-0.00713486501371726,0.0264905997884555
"96",-0.102370035552557,-0.0135446569141395,0.246807781636047,0.201222668867529,-0.0402674998793717,0.107277117188991,-0.0105171961904682,-0.0320818800954119,0.010106305098876,-0.0104967447475981,-0.0244757220916756,0.00385854507434369,-0.0012591848561638,-0.024941218889618,0.0230157806200481,-0.00166488469116316,-0.0235931533375163,0.0209491522489933,0.0215934129280767,-0.00570945804352405,0.0500231987609716,0.02304322909399,0.00835648362935946,0.0376833724222663,0.0202289180678481,0.00149831683118366,0.0395287861556296,0.0187531129565386,-0.000920707785496204,0.0378311833378985,-0.0041641042638839,-0.0207646443829644,0.0130824658245541,-0.00426244203319846,-0.0223175053547129,0.0134262771274029,0.0101447880806192,-0.0125240301128775,0.0326139106660553,0.0102281472917395,-0.0067169005356158,0.0274827541630542
"97",-0.0693650737564333,-0.0135446569141395,0.255541342293224,0.220583258732301,-0.044472521988892,0.113776700436974,-0.0076422881828962,-0.028993484912563,0.0140362472461421,-0.00756123904851806,-0.0210121802677276,0.00611302878603434,-0.00137591914743238,-0.0248859614058359,0.0229696852014183,-0.00117236200637729,-0.0234868018374047,0.0207229217511306,0.0239570375517182,-0.00511776529497702,0.052662833066017,0.0244151817691365,0.00958949735346401,0.0399157262222095,0.0213471750445214,0.00293230687251409,0.0400865057887714,0.020128265210323,0.000673354884617981,0.0391300806421533,-0.0044427775716949,-0.0210650365216489,0.0128747928101632,-0.00424782647848835,-0.0220894823428114,0.0133655215906212,0.0100979423513114,-0.0126480091854107,0.0329249150808406,0.0107335328124552,-0.0065651328941048,0.0281878306442692
"98",-0.0693650737564333,-0.0101115706046295,0.25628227022704,0.220583258732301,-0.044472521988892,0.113776700436974,-0.00694633555908264,-0.0278867716338416,0.0140540507611374,-0.00699568448667944,-0.0210558104882586,0.00699445744666199,-0.00119496381449713,-0.0247134626402383,0.0236609679706422,-0.000807872896370465,-0.0232155537568288,0.0214354776166386,0.0237976568333393,-0.00437703575440848,0.0522137185874249,0.0248092825233828,0.0101841673549304,0.0396945382952784,0.0217195081675523,0.0024712301383996,0.041116236753537,0.0203976410856009,0.000674434600163001,0.0400019383298484,-0.00465597995103288,-0.0218857409038144,0.0127984175841549,-0.00431623200960705,-0.0222628903531761,0.0132039683424474,0.0104335684199578,-0.0120369446482761,0.0327498403973357,0.0108963311918243,-0.00616302517439221,0.0277759740393255
"99",-0.0693650737564333,-0.00250744740958542,0.293452643969765,0.220583258732301,-0.044472521988892,0.113776700436974,-0.00681802219738473,-0.027014139284488,0.013407173572939,-0.00685689439058477,-0.0206794358130996,0.00763012025108115,-0.000698434526073024,-0.0247034071782613,0.0240122988687682,-0.000283362670836198,-0.0218773673761775,0.0215012918413526,0.0265217818673911,-0.00475661417245003,0.0559063465983374,0.0281900002316514,0.0126870129543402,0.0434831498760812,0.0216122584816689,0.00252894844941853,0.0408582470697534,0.0203575903830465,0.00075289556071087,0.039808107492408,-0.00453677029375982,-0.0211711349405764,0.0119381834858181,-0.00438119346966549,-0.0224916108478865,0.0135518577591954,0.0103472445573686,-0.0121872355790137,0.0323031509438273,0.0107771429599889,-0.00609614897143763,0.0280010175274792
"100",-0.0788913612714914,-0.00237826353895354,0.293452643969765,0.222332504753022,-0.0598080642342591,0.117823290623176,-0.00732462028914635,-0.0281568661764587,0.0132671417119656,-0.00747177025109493,-0.0214918833812607,0.00621316303765661,-0.000387049794548916,-0.0241889550202775,0.0221752272470768,-4.40219931556585e-05,-0.0215527879126094,0.0221966653204957,0.027674020797687,-0.000743962595421274,0.0572421448970889,0.0284434908224401,0.0135494748198352,0.0431308439390408,0.0218038300038343,0.00206111386431393,0.0403917026559855,0.0208661347940283,0.000574879199782694,0.0409593592156974,-0.00565854820652425,-0.0226475702731969,0.0115730731863405,-0.00538146067483269,-0.0231932992889478,0.0127686293239559,0.0108930891435539,-0.0116177926374749,0.0326223916904224,0.0109904705362179,-0.00543796143745153,0.0272920746368794
"101",-0.113210209952257,0.00374678976891918,0.293452643969765,0.229683900648356,-0.0581985873430746,0.117123477645524,-0.0101345564411308,-0.0314229579345013,0.011539755011026,-0.0104860998536451,-0.0244564798800985,0.00404121109438267,0.000384628962141342,-0.023889374212767,0.0254631481423237,0.000176622474649481,-0.0225599837933392,0.0213980996424487,0.0277092614612751,-0.000653199922078029,0.0573905357156701,0.028496272410729,0.0132108647956334,0.0434399816572123,0.0224909862676037,0.00347306060559012,0.0420966127450976,0.0210511343033989,0.00116596865857341,0.0410898584412625,-0.00545690604341445,-0.0230809460890805,0.0119836793911884,-0.00596943848070475,-0.0238966380268801,0.0117061448172088,0.0107556186699017,-0.0121042180533383,0.0330165113871721,0.0112075996292282,-0.00614767847589395,0.0282182459466126
"102",-0.100946823070505,-0.00296495432694055,0.276940777315744,0.255296255798494,-0.0733519640122449,0.129955304640461,-0.0100111310525893,-0.0308080044413968,0.0105976064422536,-0.00995621821184672,-0.0239609181682565,0.00395429872002244,-0.000298139357128241,-0.0240575767526621,0.0235728617674701,-0.000218018878166425,-0.0220942138656505,0.0212077028283035,0.0263793514125893,-0.00228056818817857,0.0547993721025281,0.0274582423360614,0.0126830352039464,0.0415756463773692,0.0244438707846464,0.00487887190963304,0.0444336759851622,0.0235592281941978,0.00414508243482776,0.0429597684087572,-0.00696867448184888,-0.0238191967805498,0.0100876757941545,-0.00687872240513279,-0.0262748535003002,0.0117143675582315,0.0118583579206898,-0.0099945209206533,0.0335640932040867,0.0120579774575772,-0.00425175334177216,0.0284347312969561
"103",-0.10909094606836,-0.00296495432694055,0.249198985059618,0.259334832691591,-0.0785853626671162,0.135379895646484,-0.0105891340866043,-0.0311132482202121,0.0105218814136224,-0.0107458062672037,-0.0246137720427218,0.00323051104141961,-0.000242954136510788,-0.0244859609421289,0.0249164695196004,-0.000274193615556189,-0.0224619299597782,0.0223499606660598,0.0244326196707174,-0.0038840314657439,0.052305593032044,0.0250358439760198,0.0104800655049628,0.0404683017639405,0.0255312945205878,0.00733408136584448,0.0442961758809034,0.024192314999324,0.00450298502848351,0.0436605211839955,-0.00754149283778678,-0.0250188946392967,0.0101790580770447,-0.00753486015582417,-0.0260069846327216,0.0107074247510235,0.0122442344904977,-0.0101368482694038,0.0338379880638316,0.0129707413493933,-0.00383150346485731,0.0296488818985396
