"","sp2ukout","sp8ukout","sp12ukout","sp16ukout","sp20ukout","meanout2uk","lowout2uk","upout2uk","meanout2uk_g","lowout2uk_g","upout2uk_g","meanout8uk","lowout8uk","upout8uk","meanout8uk_g","lowout8uk_g","upout8uk_g","meanout12uk","lowout12uk","upout12uk","meanout12uk_g","lowout12uk_g","upout12uk_g","meanout16uk","lowout16uk","upout16uk","meanout16uk_g","lowout16uk_g","upout16uk_g","meanout20uk","lowout20uk","upout20uk","meanout20uk_g","lowout20uk_g","upout20uk_g"
"43",0.0302359019378695,-0.0168953416177375,-0.186234167792882,0.171462182635622,0.0785164269503902,0.0274751752799038,0.00383194697950658,0.0482173345785073,0.0280340928549829,0.00688787670232225,0.0478974226319018,-0.0170800378253209,-0.039820939695802,0.00567698562810009,-0.0173216095500195,-0.0362564853584577,0.00139526872556199,-0.213215376877253,-0.278173198158039,-0.158428241478941,-0.188461097736714,-0.219396748789606,-0.158000222219955,0.147375623250977,0.109494386554661,0.184385328587831,0.149125527656137,0.117841234777393,0.179158861350261,0.0780145466325715,0.0545305688638856,0.102363897054321,0.0773991239164715,0.0629727776107109,0.0920325677350593
"44",0.046021299613952,-0.0233197022243026,-0.179494051468936,0.183034275138638,0.0785164269503902,0.0283386424956633,-0.0142858115874419,0.0674854148174778,0.042600161812684,0.0203906801096755,0.0628754224286917,-0.021825987769455,-0.04427754536871,0.00241316101493691,-0.0223616283423344,-0.0407246837592064,-0.00341231815876275,-0.180627187523092,-0.2053773759815,-0.157173988661937,-0.179405003038518,-0.209858097338758,-0.148954784203746,0.165045991151158,0.128066653207452,0.201319483513523,0.178657425576523,0.159399378310597,0.197882349377483,0.0781006291069096,0.0553209203117804,0.101887275758469,0.0777796097337688,0.0630794073716618,0.0921702759692927
"45",0.0686262969115248,-0.00299185697446802,-0.14982824892674,0.180305653141115,0.0785164269503902,0.042410953614359,0.0016699609670501,0.0835698464759136,0.0419030390620022,0.0015769705554568,0.0821856004142746,-0.00592335583007113,-0.0303571853333239,0.0167805353584524,-0.00628038694059393,-0.0259090911254508,0.0123190026511103,-0.17592525396986,-0.236313089556356,-0.11871987188457,-0.152026877506472,-0.182446559517111,-0.122007524426289,0.178716691153282,0.156228820411018,0.201439191800786,0.179167441409158,0.159806066284718,0.198059255177294,0.078404221430218,0.0542253775854371,0.102523719542161,0.077661418055029,0.0631126374109211,0.0924730330873915
"46",0.0768762936361878,-0.00299185697446802,-0.12632995765423,0.164141952896113,0.0588035070085446,0.0733783894942798,0.0484292109809677,0.0954599963343993,0.0744517951225318,0.0543397989207259,0.0941692801794149,-0.00338157244513469,-0.0254621389065903,0.0193564891030704,-0.00341875739168049,-0.0217194667592035,0.0153814619164573,-0.14720779982729,-0.204876762806507,-0.084240638776129,-0.128085730995214,-0.159085278715829,-0.0978551441847888,0.166549235568194,0.145341795654618,0.188200656106319,0.166634372814407,0.146426854742538,0.186053772015907,0.0628275559882078,0.039642619743723,0.0878635141132534,0.0608471676455118,0.0466174580046645,0.0752072606842675
"47",0.0984174172324304,-0.00299185697446802,-0.12632995765423,0.1398271576425,0.0605254343258377,0.0730673190568096,0.0310402892064122,0.117111618305381,0.0715842648585571,0.0305189435825871,0.113743557957075,-0.00289126817245752,-0.0249839023795197,0.0198596589284391,-0.00318573563185461,-0.0216368216593642,0.015798787241439,-0.126407997725571,-0.149922619362502,-0.102891038697294,-0.126203007356801,-0.156938913367176,-0.0952738923922941,0.158333663035902,0.122537271529344,0.19604981547541,0.159269271822101,0.128319884133726,0.190507652677362,0.0606045686094346,0.0364184079952266,0.0847975291401023,0.0597987614137821,0.0459469332793949,0.0738815898812545
"48",0.0984174172324304,-0.00503707420013821,-0.12632995765423,0.1398271576425,0.058152264268001,0.0966851133176255,0.0739512070968579,0.11840221061372,0.0972695426124413,0.0776904941282928,0.116622817454116,-0.00454744839569279,-0.0264809514463624,0.0168833486603193,-0.00426143076192289,-0.0232603919586758,0.0145769870515005,-0.126220765982782,-0.149798951573683,-0.102005508879016,-0.12536613686739,-0.15607205406628,-0.0944174399111101,0.13996731526061,0.119128422155969,0.161564214488744,0.14056248726211,0.120299561538436,0.160614247390033,0.0585842877426832,0.0356433390179032,0.0815221345306189,0.0577699943725701,0.0432811546383707,0.0721425826778228
"49",0.0984174172324304,-0.00789025045702108,-0.0575589943116928,0.1398271576425,0.058152264268001,0.0972052508499706,0.0746484093729293,0.118818621373039,0.0976543229223284,0.0778968046092078,0.117065957515713,-0.00700143181512581,-0.0282627845001077,0.0148391960836301,-0.00724032013814842,-0.026229137322396,0.0113473846560045,-0.120277904206871,-0.169028894377778,-0.0683581707912164,-0.1102668996237,-0.176242861130226,-0.051337359159087,0.13914209973584,0.117842070527155,0.159668329673109,0.139278252913616,0.119922544946633,0.159054875614861,0.0578197004128286,0.0345404475222742,0.0813862328406524,0.0574460923313532,0.0436440180144745,0.0716588228130034
"50",0.105915697364471,-0.0251237490031819,-0.0393313138067697,0.156465867288405,0.058152264268001,0.103433691961725,0.081239025857512,0.124185675254749,0.103869727335776,0.0833124638236171,0.124149767393026,-0.00745758788555838,-0.0487379685528193,0.0320424058870639,-0.0217926547942,-0.03971430231192,-0.00253312100935251,-0.0599021588588586,-0.121102207512068,-0.00344916177121316,-0.0420193605364553,-0.0723195833815308,-0.0112035751455416,0.13854887269762,0.101283994295419,0.174413211893142,0.139069917360745,0.108616906766098,0.170410391198541,0.0578623867351753,0.0340466622958613,0.0815698824772378,0.0576770657249291,0.0440171153090837,0.072179485049811
"51",0.114486518307846,-0.0690732757898305,0.00843385557784515,0.160185051556714,0.058152264268001,0.111792896924258,0.0888933164292958,0.133264618242133,0.112114150829017,0.0915361494868848,0.132268120379926,-0.0222813720361021,-0.0709364878169131,0.018180579798616,-0.0247401959029469,-0.0528618634001055,0.00200315713023185,-0.0371281592458882,-0.103992573194113,0.0253093932248687,-0.0345249121583679,-0.101819228878467,0.0280683925468064,0.15777473777744,0.134782640976762,0.180351521344385,0.157655631503018,0.138682983219364,0.176166195131569,0.0579583187152612,0.0351974533172336,0.0810065101883653,0.0573188004735817,0.0438499568896758,0.0715024226097995
"52",0.117769434164279,-0.071313043781891,0.0102860220308454,0.15213583939889,0.0657768161545169,0.115799503540231,0.0934855169498247,0.135671421631216,0.116034695651768,0.0954373170511407,0.136258756484102,-0.0685044389077981,-0.0892231033345415,-0.0446275886239451,-0.0695293294935442,-0.0867727937547591,-0.0522688269549764,0.00962500180508375,-0.0131660158210289,0.0306069327264843,0.00928622120214417,-0.0220131415573947,0.0399341162001877,0.152383232003913,0.130850466168972,0.173600924786332,0.152644722180421,0.133364806265526,0.172166679860818,0.0638497335179301,0.0410823571225976,0.0875825829976483,0.0639151187647926,0.049929689643428,0.0780204338776442
"53",0.1204423154944,-0.071313043781891,-0.00391025526760735,0.145106887036723,0.0768619609664078,0.118727114472285,0.0962529661815852,0.140264878291146,0.119087858761643,0.0990253459301418,0.138039971300931,-0.0692430833720479,-0.0901030148104736,-0.0459501926020681,-0.0703468200110073,-0.0868140734237393,-0.0529514427338016,-0.00260865545830748,-0.0244842210174282,0.0208598006156274,-0.00239915659542558,-0.0331310318572673,0.0278661644395188,0.145875798825788,0.12497738756983,0.167244730706454,0.14597569069723,0.127220778438895,0.16483631109731,0.0738768566529818,0.0500594834725283,0.0974823234677096,0.0613927970103859,0.0343337483895503,0.0889649314777869
